date,store_id,diesel_stock_liters,diesel_purchased_liters,tank_capacity_liters,supplier_lead_time_days,days_of_coverage
2026-03-25,DW-002,215.8,0.0,400,3.5,10.8
2026-03-26,DW-002,189.9,0.0,400,2.9,7.3
2026-03-27,DW-002,169.6,0.0,400,4.0,8.4
2026-03-28,DW-002,148.7,0.0,400,3.9,7.1
2026-03-29,DW-002,109.8,0.0,400,3.7,2.8
2025-10-01,DW-003,300.0,150.4,300,1.2,10.7
2025-10-02,DW-003,267.4,0.0,300,1.1,8.2
2025-10-03,DW-003,249.1,0.0,300,1.5,13.6
2025-10-04,DW-003,226.6,0.0,300,1.3,10.1
2025-10-05,DW-003,300.0,214.8,300,1.5,10.1
2025-10-06,DW-003,269.9,0.0,300,1.7,9.0
2025-10-07,DW-003,300.0,137.6,300,2.1,12.4
2025-10-08,DW-003,283.1,0.0,300,1.6,16.8
2025-10-09,DW-003,300.0,202.1,300,2.0,12.6
2025-10-10,DW-003,278.6,0.0,300,1.0,13.0
2025-10-11,DW-003,249.8,0.0,300,2.3,8.7
2025-10-12,DW-003,227.5,0.0,300,1.0,10.2
2025-10-13,DW-003,200.8,0.0,300,1.3,7.5
2025-10-14,DW-003,168.4,0.0,300,1.2,5.2
2025-10-15,DW-003,149.5,0.0,300,2.6,7.9
2025-10-16,DW-003,300.0,207.6,300,1.7,17.6
2025-10-17,DW-003,284.9,0.0,300,2.3,18.8
2025-10-18,DW-003,268.0,0.0,300,1.9,15.9
2025-10-19,DW-003,300.0,160.1,300,1.5,12.3
2025-10-20,DW-003,279.0,0.0,300,0.8,13.3
2025-10-21,DW-003,300.0,127.8,300,2.1,9.3
2025-10-22,DW-003,287.6,0.0,300,1.7,23.2
2025-10-23,DW-003,258.4,0.0,300,1.0,8.8
2025-10-24,DW-003,225.1,0.0,300,1.7,6.8
2025-10-25,DW-003,194.6,0.0,300,1.8,6.4
2025-10-26,DW-003,175.2,0.0,300,1.0,9.0
2025-10-27,DW-003,148.4,0.0,300,2.7,5.5
2025-10-28,DW-003,127.4,0.0,300,2.7,6.1
2025-10-29,DW-003,300.0,198.9,300,0.9,20.8
2025-10-30,DW-003,269.3,0.0,300,2.2,8.8
2025-10-31,DW-003,252.3,0.0,300,2.6,14.8
2025-11-01,DW-003,240.2,0.0,300,2.0,20.0
2025-11-02,DW-003,226.3,0.0,300,1.4,16.2
2025-11-03,DW-003,193.3,0.0,300,1.2,5.9
2025-11-04,DW-003,181.0,0.0,300,1.1,14.7
2025-11-05,DW-003,300.0,230.8,300,1.3,17.2
2025-11-06,DW-003,277.7,0.0,300,2.7,12.4
2025-11-07,DW-003,247.5,0.0,300,1.3,8.2
2025-11-08,DW-003,229.4,0.0,300,2.8,12.6
2025-11-09,DW-003,215.7,0.0,300,1.6,15.8
2025-11-10,DW-003,300.0,156.5,300,1.8,17.2
2025-11-11,DW-003,267.2,0.0,300,2.5,8.1
2025-11-12,DW-003,234.6,0.0,300,2.9,7.2
2025-11-13,DW-003,215.4,0.0,300,2.4,11.2
2025-11-14,DW-003,300.0,215.9,300,2.9,9.0
2025-11-15,DW-003,278.3,0.0,300,2.9,12.8
2025-11-16,DW-003,249.0,0.0,300,1.4,8.5
2025-11-17,DW-003,233.2,0.0,300,1.3,14.8
2025-11-18,DW-003,200.5,0.0,300,2.8,6.1
2025-11-19,DW-003,181.1,0.0,300,3.0,9.3
2025-11-20,DW-003,150.0,0.0,300,1.6,4.8
2025-11-21,DW-003,137.6,0.0,300,2.7,11.1
2025-11-22,DW-003,113.9,0.0,300,2.9,4.8
2025-11-23,DW-003,100.6,0.0,300,2.2,7.6
2025-11-24,DW-003,82.3,0.0,300,1.5,4.5
2025-11-25,DW-003,185.1,130.9,300,3.0,6.6
2025-11-26,DW-003,300.0,239.1,300,2.1,20.3
2025-11-27,DW-003,283.6,0.0,300,2.8,17.3
2025-11-28,DW-003,250.6,0.0,300,2.4,7.6
2025-11-29,DW-003,222.8,0.0,300,2.6,8.0
2025-11-30,DW-003,192.3,0.0,300,2.3,6.3
2025-12-01,DW-003,173.6,0.0,300,2.4,9.3
2025-12-02,DW-003,143.3,0.0,300,1.5,4.7
2025-12-03,DW-003,236.9,125.6,300,2.4,7.4
2025-12-04,DW-003,221.4,0.0,300,2.7,14.3
2025-12-05,DW-003,194.8,0.0,300,1.9,7.3
2025-12-06,DW-003,178.6,0.0,300,2.7,11.0
2025-12-07,DW-003,149.8,0.0,300,3.2,5.2
2025-12-08,DW-003,251.6,129.9,300,2.7,9.0
2025-12-09,DW-003,230.5,0.0,300,1.9,10.9
2025-12-10,DW-003,216.2,0.0,300,2.9,15.1
2025-12-11,DW-003,189.5,0.0,300,3.2,7.1
2025-12-12,DW-003,300.0,140.1,300,2.1,12.0
2025-12-13,DW-003,266.7,0.0,300,2.5,8.0
2025-12-14,DW-003,251.5,0.0,300,2.8,16.5
2025-12-15,DW-003,300.0,207.9,300,2.6,19.3
2025-12-16,DW-003,300.0,209.8,300,1.4,9.8
2025-12-17,DW-003,300.0,237.6,300,3.3,16.7
2025-12-18,DW-003,278.9,0.0,300,2.6,13.2
2025-12-19,DW-003,251.7,0.0,300,2.9,9.3
2025-12-20,DW-003,232.3,0.0,300,1.6,12.0
2025-12-21,DW-003,198.8,0.0,300,2.1,5.9
2025-12-22,DW-003,166.5,0.0,300,3.1,5.1
2025-12-23,DW-003,139.7,0.0,300,1.4,5.2
2025-12-24,DW-003,300.0,219.6,300,3.0,24.5
2025-12-25,DW-003,300.0,213.9,300,2.3,24.4
2025-12-26,DW-003,274.2,0.0,300,1.8,10.6
2025-12-27,DW-003,300.0,218.3,300,1.9,11.9
2025-12-28,DW-003,300.0,170.6,300,1.5,16.9
2025-12-29,DW-003,268.0,0.0,300,2.5,8.4
2025-12-30,DW-003,251.5,0.0,300,2.1,15.2
2025-12-31,DW-003,221.9,0.0,300,1.6,7.5
2026-01-01,DW-003,205.3,0.0,300,2.0,12.4
2026-01-02,DW-003,184.7,0.0,300,1.9,9.0
2026-01-03,DW-003,172.3,0.0,300,3.4,13.9
2026-01-04,DW-003,143.2,0.0,300,2.5,4.9
2026-01-05,DW-003,259.5,142.0,300,2.2,10.1
2026-01-06,DW-003,237.0,0.0,300,1.7,10.5
2026-01-07,DW-003,222.1,0.0,300,3.5,14.9
2026-01-08,DW-003,300.0,210.0,300,3.0,17.0
2026-01-09,DW-003,300.0,195.9,300,1.6,10.1
2026-01-10,DW-003,277.1,0.0,300,3.4,12.1
2026-01-11,DW-003,300.0,184.9,300,1.8,18.3
2026-01-12,DW-003,279.1,0.0,300,3.2,13.4
2026-01-13,DW-003,259.9,0.0,300,2.9,13.5
2026-01-14,DW-003,229.1,0.0,300,2.8,7.5
2026-01-15,DW-003,213.0,0.0,300,2.5,13.2
2026-01-16,DW-003,194.7,0.0,300,2.4,10.6
2026-01-17,DW-003,300.0,175.8,300,2.9,12.4
2026-01-18,DW-003,285.7,0.0,300,2.0,20.0
2026-01-19,DW-003,300.0,158.3,300,3.4,16.5
2026-01-20,DW-003,270.9,0.0,300,2.3,9.3
2026-01-21,DW-003,300.0,165.2,300,3.6,26.5
2026-01-22,DW-003,266.9,0.0,300,2.0,8.1
2026-01-23,DW-003,241.1,0.0,300,2.3,9.4
2026-01-24,DW-003,217.1,0.0,300,3.5,9.0
2026-01-25,DW-003,300.0,151.5,300,3.2,9.2
2026-01-26,DW-003,272.8,0.0,300,3.3,10.0
2026-01-27,DW-003,259.3,0.0,300,2.6,19.2
2026-01-28,DW-003,241.3,0.0,300,1.9,13.4
2026-01-29,DW-003,218.9,0.0,300,2.2,9.8
2026-01-30,DW-003,188.4,0.0,300,2.8,6.2
2026-01-31,DW-003,172.1,0.0,300,2.0,10.6
2026-02-01,DW-003,142.5,0.0,300,2.4,4.8
2026-02-02,DW-003,122.4,0.0,300,3.7,6.1
2026-02-03,DW-003,101.9,0.0,300,2.4,5.0
2026-02-04,DW-003,292.2,212.4,300,3.1,13.2
2026-02-05,DW-003,272.0,0.0,300,2.6,13.4
2026-02-06,DW-003,248.8,0.0,300,2.8,10.7
2026-02-07,DW-003,222.2,0.0,300,3.5,8.4
2026-02-08,DW-003,194.4,0.0,300,2.0,7.0
2026-02-09,DW-003,171.3,0.0,300,3.4,7.4
2026-02-10,DW-003,300.0,180.4,300,2.2,12.6
2026-02-11,DW-003,266.3,0.0,300,2.2,7.9
2026-02-12,DW-003,237.2,0.0,300,3.3,8.1
2026-02-13,DW-003,216.1,0.0,300,2.5,10.3
2026-02-14,DW-003,184.9,0.0,300,3.7,5.9
2026-02-15,DW-003,156.7,0.0,300,2.5,5.6
2026-02-16,DW-003,123.0,0.0,300,3.5,3.6
2026-02-17,DW-003,104.2,0.0,300,3.7,5.6
2026-02-18,DW-003,286.3,215.0,300,3.3,8.7
2026-02-19,DW-003,267.0,0.0,300,2.9,13.8
2026-02-20,DW-003,250.7,0.0,300,2.7,15.4
2026-02-21,DW-003,217.3,0.0,300,3.2,6.5
2026-02-22,DW-003,300.0,134.4,300,2.6,19.2
2026-02-23,DW-003,267.2,0.0,300,3.4,8.1
2026-02-24,DW-003,235.9,0.0,300,2.8,7.5
2026-02-25,DW-003,217.4,0.0,300,2.3,11.7
2026-02-26,DW-003,300.0,196.0,300,2.2,19.2
2026-02-27,DW-003,288.7,0.0,300,2.3,25.6
2026-02-28,DW-003,273.4,0.0,300,3.2,17.8
2026-03-01,DW-003,248.2,0.0,300,3.2,9.9
2026-03-02,DW-003,235.8,0.0,300,2.4,19.0
2026-03-03,DW-003,212.0,0.0,300,3.1,8.9
2026-03-04,DW-003,198.0,0.0,300,3.8,14.2
2026-03-05,DW-003,186.1,0.0,300,2.8,15.6
2026-03-06,DW-003,166.3,0.0,300,3.3,8.4
2026-03-07,DW-003,138.4,0.0,300,2.7,5.0
2026-03-08,DW-003,104.7,0.0,300,4.0,3.1
2026-03-09,DW-003,75.5,0.0,300,4.1,2.6
2026-03-10,DW-003,230.1,187.0,300,3.6,7.1
2026-03-11,DW-003,211.0,0.0,300,2.9,11.0
2026-03-12,DW-003,300.0,223.5,300,2.8,10.7
2026-03-13,DW-003,274.7,0.0,300,2.8,10.9
2026-03-14,DW-003,300.0,166.7,300,2.4,25.3
2026-03-15,DW-003,300.0,126.2,300,3.1,25.5
2026-03-16,DW-003,280.1,0.0,300,2.4,14.1
2026-03-17,DW-003,254.2,0.0,300,3.6,9.8
2026-03-18,DW-003,300.0,158.9,300,2.5,9.8
2026-03-19,DW-003,279.1,0.0,300,2.9,13.3
2026-03-20,DW-003,259.1,0.0,300,4.1,13.0
2026-03-21,DW-003,246.9,0.0,300,2.8,20.2
2026-03-22,DW-003,235.6,0.0,300,4.1,20.9
2026-03-23,DW-003,202.9,0.0,300,4.3,6.2
2026-03-24,DW-003,172.1,0.0,300,4.3,5.6
2026-03-25,DW-003,154.8,0.0,300,2.6,9.0
2026-03-26,DW-003,121.8,0.0,300,3.8,3.7
2026-03-27,DW-003,95.0,0.0,300,3.4,3.5
2026-03-28,DW-003,66.1,0.0,300,3.3,2.3
2026-03-29,DW-003,254.1,212.1,300,3.0,10.5
2025-10-01,DC-001,360.0,278.9,360,1.8,20.9
2025-10-02,DC-001,336.0,0.0,360,1.4,14.0
2025-10-03,DC-001,304.7,0.0,360,1.2,9.7
2025-10-04,DC-001,278.5,0.0,360,1.8,10.6
2025-10-05,DC-001,360.0,265.7,360,1.5,11.5
2025-10-06,DC-001,345.6,0.0,360,1.7,24.1
2025-10-07,DC-001,330.5,0.0,360,1.5,21.8
2025-10-08,DC-001,290.6,0.0,360,2.0,7.3
2025-10-09,DC-001,276.9,0.0,360,0.7,20.3
2025-10-10,DC-001,253.6,0.0,360,2.2,10.9
2025-10-11,DC-001,229.1,0.0,360,1.1,9.3
2025-10-12,DC-001,207.9,0.0,360,1.8,9.8
2025-10-13,DC-001,360.0,210.8,360,2.5,13.4
2025-10-14,DC-001,338.4,0.0,360,2.1,15.7
2025-10-15,DC-001,316.6,0.0,360,2.2,14.5
2025-10-16,DC-001,360.0,271.6,360,1.4,14.8
2025-10-17,DC-001,326.8,0.0,360,2.1,9.8
2025-10-18,DC-001,308.8,0.0,360,1.0,17.1
2025-10-19,DC-001,271.9,0.0,360,2.3,7.4
2025-10-20,DC-001,240.6,0.0,360,2.0,7.7
2025-10-21,DC-001,224.4,0.0,360,1.3,13.9
2025-10-22,DC-001,196.7,0.0,360,1.4,7.1
2025-10-23,DC-001,170.5,0.0,360,1.4,6.5
2025-10-24,DC-001,155.8,0.0,360,1.2,10.6
2025-10-25,DC-001,345.4,205.5,360,2.4,21.7
2025-10-26,DC-001,360.0,215.5,360,2.1,9.4
2025-10-27,DC-001,343.1,0.0,360,2.4,20.3
2025-10-28,DC-001,327.9,0.0,360,2.5,21.6
2025-10-29,DC-001,287.8,0.0,360,1.5,7.2
2025-10-30,DC-001,255.7,0.0,360,1.7,8.0
2025-10-31,DC-001,360.0,230.1,360,1.4,11.5
2025-11-01,DC-001,342.4,0.0,360,1.1,19.5
2025-11-02,DC-001,320.1,0.0,360,1.7,14.3
2025-11-03,DC-001,283.0,0.0,360,2.6,7.6
2025-11-04,DC-001,245.6,0.0,360,1.4,6.6
2025-11-05,DC-001,360.0,286.5,360,2.4,12.7
2025-11-06,DC-001,360.0,233.6,360,1.0,26.5
2025-11-07,DC-001,332.8,0.0,360,2.3,12.3
2025-11-08,DC-001,306.2,0.0,360,1.6,11.5
2025-11-09,DC-001,360.0,243.0,360,1.9,17.1
2025-11-10,DC-001,323.3,0.0,360,2.5,8.8
2025-11-11,DC-001,307.3,0.0,360,1.3,19.2
2025-11-12,DC-001,360.0,211.4,360,1.9,19.0
2025-11-13,DC-001,338.0,0.0,360,1.9,15.3
2025-11-14,DC-001,319.0,0.0,360,1.0,16.8
2025-11-15,DC-001,301.6,0.0,360,1.4,17.3
2025-11-16,DC-001,281.6,0.0,360,2.3,14.0
2025-11-17,DC-001,266.4,0.0,360,1.5,17.6
2025-11-18,DC-001,360.0,194.4,360,1.6,9.6
2025-11-19,DC-001,320.4,0.0,360,2.3,8.1
2025-11-20,DC-001,287.0,0.0,360,1.3,8.6
2025-11-21,DC-001,267.7,0.0,360,2.0,13.9
2025-11-22,DC-001,250.3,0.0,360,2.9,14.4
2025-11-23,DC-001,215.3,0.0,360,1.3,6.1
2025-11-24,DC-001,189.6,0.0,360,2.5,7.4
2025-11-25,DC-001,160.9,0.0,360,2.4,5.6
2025-11-26,DC-001,360.0,270.4,360,3.1,11.2
2025-11-27,DC-001,339.6,0.0,360,2.3,16.7
2025-11-28,DC-001,317.7,0.0,360,1.9,14.5
2025-11-29,DC-001,284.2,0.0,360,1.2,8.5
2025-11-30,DC-001,360.0,160.9,360,3.0,11.0
2025-12-01,DC-001,332.4,0.0,360,2.8,12.0
2025-12-02,DC-001,295.3,0.0,360,1.6,8.0
2025-12-03,DC-001,271.9,0.0,360,1.9,11.6
2025-12-04,DC-001,232.6,0.0,360,2.3,5.9
2025-12-05,DC-001,204.6,0.0,360,1.9,7.3
2025-12-06,DC-001,356.2,188.4,360,2.8,9.7
2025-12-07,DC-001,326.6,0.0,360,1.6,11.0
2025-12-08,DC-001,296.9,0.0,360,3.1,10.0
2025-12-09,DC-001,269.5,0.0,360,1.6,9.8
2025-12-10,DC-001,245.4,0.0,360,1.7,10.2
2025-12-11,DC-001,209.9,0.0,360,2.8,5.9
2025-12-12,DC-001,360.0,187.5,360,2.6,15.5
2025-12-13,DC-001,320.5,0.0,360,1.9,8.1
2025-12-14,DC-001,305.0,0.0,360,2.2,19.6
2025-12-15,DC-001,360.0,177.6,360,2.3,13.2
2025-12-16,DC-001,327.1,0.0,360,2.3,9.9
2025-12-17,DC-001,297.4,0.0,360,2.7,10.0
2025-12-18,DC-001,360.0,156.4,360,1.9,10.2
2025-12-19,DC-001,319.7,0.0,360,2.5,7.9
2025-12-20,DC-001,360.0,201.9,360,1.5,12.1
2025-12-21,DC-001,338.8,0.0,360,2.5,16.0
2025-12-22,DC-001,320.0,0.0,360,2.9,17.0
2025-12-23,DC-001,297.8,0.0,360,1.6,13.4
2025-12-24,DC-001,360.0,158.0,360,1.7,11.8
2025-12-25,DC-001,360.0,174.4,360,3.4,9.2
2025-12-26,DC-001,340.9,0.0,360,2.8,17.8
2025-12-27,DC-001,312.8,0.0,360,2.5,11.1
2025-12-28,DC-001,278.3,0.0,360,2.3,8.1
2025-12-29,DC-001,247.7,0.0,360,2.6,8.1
2025-12-30,DC-001,210.8,0.0,360,2.8,5.7
2025-12-31,DC-001,178.9,0.0,360,2.0,5.6
2026-01-01,DC-001,140.1,0.0,360,1.6,3.6
2026-01-02,DC-001,356.7,235.7,360,1.7,18.7
2026-01-03,DC-001,334.5,0.0,360,3.3,15.0
2026-01-04,DC-001,360.0,157.5,360,1.8,23.6
2026-01-05,DC-001,360.0,283.7,360,2.9,21.9
2026-01-06,DC-001,324.5,0.0,360,3.3,9.1
2026-01-07,DC-001,286.2,0.0,360,1.7,7.5
2026-01-08,DC-001,257.8,0.0,360,1.9,9.1
2026-01-09,DC-001,227.1,0.0,360,3.0,7.4
2026-01-10,DC-001,210.4,0.0,360,3.2,12.6
2026-01-11,DC-001,345.0,165.4,360,3.6,11.2
2026-01-12,DC-001,322.5,0.0,360,2.6,14.4
2026-01-13,DC-001,306.2,0.0,360,2.0,18.8
2026-01-14,DC-001,360.0,251.2,360,1.8,10.2
2026-01-15,DC-001,344.2,0.0,360,1.8,21.8
2026-01-16,DC-001,317.3,0.0,360,3.3,11.8
2026-01-17,DC-001,360.0,155.1,360,3.0,12.1
2026-01-18,DC-001,339.3,0.0,360,2.4,16.4
2026-01-19,DC-001,307.4,0.0,360,2.5,9.6
2026-01-20,DC-001,290.9,0.0,360,3.2,17.6
2026-01-21,DC-001,251.5,0.0,360,2.4,6.4
2026-01-22,DC-001,227.8,0.0,360,2.6,9.6
2026-01-23,DC-001,360.0,214.8,360,2.7,12.4
2026-01-24,DC-001,360.0,204.0,360,2.3,10.1
2026-01-25,DC-001,325.8,0.0,360,3.4,9.5
2026-01-26,DC-001,304.7,0.0,360,2.4,14.4
2026-01-27,DC-001,285.6,0.0,360,2.3,14.9
2026-01-28,DC-001,264.4,0.0,360,2.7,12.5
2026-01-29,DC-001,360.0,186.6,360,3.2,13.9
2026-01-30,DC-001,327.0,0.0,360,3.8,9.9
2026-01-31,DC-001,290.4,0.0,360,3.5,7.9
2026-02-01,DC-001,253.4,0.0,360,1.9,6.9
2026-02-02,DC-001,360.0,220.0,360,2.7,12.5
2026-02-03,DC-001,321.7,0.0,360,2.8,8.4
2026-02-04,DC-001,360.0,146.7,360,3.1,13.7
2026-02-05,DC-001,332.5,0.0,360,2.1,12.1
2026-02-06,DC-001,317.5,0.0,360,3.1,21.2
2026-02-07,DC-001,360.0,266.3,360,3.5,19.6
2026-02-08,DC-001,324.7,0.0,360,2.6,9.2
2026-02-09,DC-001,284.7,0.0,360,2.7,7.1
2026-02-10,DC-001,360.0,191.6,360,2.0,9.8
2026-02-11,DC-001,321.9,0.0,360,2.2,8.4
2026-02-12,DC-001,303.7,0.0,360,3.3,16.7
2026-02-13,DC-001,360.0,252.0,360,3.6,22.6
2026-02-14,DC-001,325.9,0.0,360,2.5,9.5
2026-02-15,DC-001,310.0,0.0,360,3.9,19.5
2026-02-16,DC-001,286.8,0.0,360,3.0,12.4
2026-02-17,DC-001,258.4,0.0,360,3.9,9.1
2026-02-18,DC-001,360.0,215.6,360,2.6,11.5
2026-02-19,DC-001,360.0,148.3,360,3.4,25.8
2026-02-20,DC-001,343.7,0.0,360,2.8,21.0
2026-02-21,DC-001,328.4,0.0,360,3.6,21.6
2026-02-22,DC-001,288.3,0.0,360,3.9,7.2
2026-02-23,DC-001,273.4,0.0,360,3.3,18.3
2026-02-24,DC-001,255.2,0.0,360,3.0,14.0
2026-02-25,DC-001,230.0,0.0,360,3.4,9.1
2026-02-26,DC-001,192.3,0.0,360,2.6,5.1
2026-02-27,DC-001,170.1,0.0,360,2.6,7.7
2026-02-28,DC-001,310.2,171.8,360,4.1,9.8
2026-03-01,DC-001,281.7,0.0,360,4.2,9.9
2026-03-02,DC-001,250.5,0.0,360,2.5,8.0
2026-03-03,DC-001,232.3,0.0,360,3.8,12.8
2026-03-04,DC-001,212.8,0.0,360,3.4,10.9
2026-03-05,DC-001,360.0,285.9,360,3.3,25.0
2026-03-06,DC-001,342.8,0.0,360,3.0,19.9
2026-03-07,DC-001,308.5,0.0,360,3.5,9.0
2026-03-08,DC-001,287.5,0.0,360,2.9,13.7
2026-03-09,DC-001,257.6,0.0,360,3.0,8.6
2026-03-10,DC-001,224.4,0.0,360,3.0,6.8
2026-03-11,DC-001,201.2,0.0,360,3.7,8.7
2026-03-12,DC-001,179.1,0.0,360,3.8,8.1
2026-03-13,DC-001,142.3,0.0,360,3.5,3.9
2026-03-14,DC-001,344.1,241.1,360,4.2,8.8
2026-03-15,DC-001,360.0,248.6,360,3.3,9.8
2026-03-16,DC-001,320.5,0.0,360,4.1,8.1
2026-03-17,DC-001,284.9,0.0,360,3.7,8.0
2026-03-18,DC-001,260.8,0.0,360,2.7,10.8
2026-03-19,DC-001,241.5,0.0,360,3.9,12.5
2026-03-20,DC-001,205.9,0.0,360,3.1,5.8
2026-03-21,DC-001,186.7,0.0,360,4.3,9.7
2026-03-22,DC-001,169.5,0.0,360,3.2,9.9
2026-03-23,DC-001,149.9,0.0,360,2.8,7.7
2026-03-24,DC-001,360.0,266.4,360,4.0,10.1
2026-03-25,DC-001,326.7,0.0,360,4.4,9.8
2026-03-26,DC-001,294.0,0.0,360,4.0,9.0
2026-03-27,DC-001,360.0,213.9,360,4.4,17.9
2026-03-28,DC-001,320.5,0.0,360,4.2,8.1
2026-03-29,DC-001,280.9,0.0,360,4.1,7.1
2025-10-01,DC-002,300.0,153.2,300,1.1,21.6
2025-10-02,DC-002,274.6,0.0,300,0.7,10.8
2025-10-03,DC-002,258.3,0.0,300,2.4,15.9
2025-10-04,DC-002,230.8,0.0,300,2.2,8.4
2025-10-05,DC-002,217.3,0.0,300,1.9,16.1
2025-10-06,DC-002,196.9,0.0,300,1.2,9.7
2025-10-07,DC-002,164.2,0.0,300,1.5,5.0
2025-10-08,DC-002,145.5,0.0,300,1.4,7.8
2025-10-09,DC-002,124.1,0.0,300,2.0,5.8
2025-10-10,DC-002,94.2,0.0,300,2.5,3.1
2025-10-11,DC-002,71.8,0.0,300,2.5,3.2
2025-10-12,DC-002,266.6,225.9,300,1.8,8.6
2025-10-13,DC-002,245.5,0.0,300,1.1,11.6
2025-10-14,DC-002,214.8,0.0,300,1.2,7.0
2025-10-15,DC-002,300.0,144.1,300,1.9,10.0
2025-10-16,DC-002,300.0,162.0,300,2.5,17.3
2025-10-17,DC-002,278.6,0.0,300,0.8,13.0
2025-10-18,DC-002,256.2,0.0,300,1.6,11.5
2025-10-19,DC-002,225.2,0.0,300,1.3,7.3
2025-10-20,DC-002,191.8,0.0,300,1.4,5.7
2025-10-21,DC-002,178.0,0.0,300,2.5,12.9
2025-10-22,DC-002,300.0,167.8,300,0.9,19.6
2025-10-23,DC-002,271.3,0.0,300,0.8,9.5
2025-10-24,DC-002,246.8,0.0,300,2.3,10.1
2025-10-25,DC-002,300.0,141.9,300,2.0,22.7
2025-10-26,DC-002,268.7,0.0,300,1.4,8.6
2025-10-27,DC-002,238.3,0.0,300,1.7,7.8
2025-10-28,DC-002,222.4,0.0,300,2.7,14.0
2025-10-29,DC-002,300.0,169.4,300,1.4,15.1
2025-10-30,DC-002,280.5,0.0,300,1.2,14.4
2025-10-31,DC-002,300.0,131.8,300,2.5,19.6
2025-11-01,DC-002,267.2,0.0,300,1.9,8.1
2025-11-02,DC-002,300.0,159.3,300,2.1,11.4
2025-11-03,DC-002,285.4,0.0,300,1.0,19.6
2025-11-04,DC-002,257.1,0.0,300,1.5,9.1
2025-11-05,DC-002,300.0,146.5,300,2.6,15.3
2025-11-06,DC-002,300.0,198.2,300,2.4,9.4
2025-11-07,DC-002,275.8,0.0,300,1.5,11.4
2025-11-08,DC-002,242.9,0.0,300,2.3,7.4
2025-11-09,DC-002,300.0,200.4,300,1.9,9.3
2025-11-10,DC-002,274.6,0.0,300,2.4,10.8
2025-11-11,DC-002,259.6,0.0,300,1.0,17.3
2025-11-12,DC-002,300.0,198.2,300,1.9,12.5
2025-11-13,DC-002,280.1,0.0,300,1.2,14.0
2025-11-14,DC-002,258.1,0.0,300,2.2,11.8
2025-11-15,DC-002,234.1,0.0,300,1.1,9.7
2025-11-16,DC-002,208.4,0.0,300,2.1,8.1
2025-11-17,DC-002,180.8,0.0,300,1.8,6.6
2025-11-18,DC-002,283.8,136.2,300,1.9,8.5
2025-11-19,DC-002,251.5,0.0,300,1.8,7.8
2025-11-20,DC-002,235.1,0.0,300,2.8,14.4
2025-11-21,DC-002,300.0,169.8,300,2.4,21.9
2025-11-22,DC-002,267.3,0.0,300,2.9,8.2
2025-11-23,DC-002,249.4,0.0,300,2.6,14.0
2025-11-24,DC-002,220.4,0.0,300,2.3,7.6
2025-11-25,DC-002,203.9,0.0,300,1.2,12.4
2025-11-26,DC-002,300.0,231.9,300,2.4,12.6
2025-11-27,DC-002,280.5,0.0,300,2.3,14.4
2025-11-28,DC-002,264.2,0.0,300,1.4,16.3
2025-11-29,DC-002,251.7,0.0,300,1.4,20.1
2025-11-30,DC-002,300.0,155.8,300,2.7,16.1
2025-12-01,DC-002,277.0,0.0,300,2.5,12.1
2025-12-02,DC-002,245.4,0.0,300,1.5,7.8
2025-12-03,DC-002,212.1,0.0,300,2.7,6.4
2025-12-04,DC-002,191.9,0.0,300,3.0,9.5
2025-12-05,DC-002,171.7,0.0,300,1.7,8.5
2025-12-06,DC-002,300.0,218.4,300,1.9,13.9
2025-12-07,DC-002,274.4,0.0,300,2.2,10.7
2025-12-08,DC-002,249.0,0.0,300,2.8,9.8
2025-12-09,DC-002,220.5,0.0,300,2.7,7.7
2025-12-10,DC-002,204.8,0.0,300,1.8,13.1
2025-12-11,DC-002,172.9,0.0,300,2.6,5.4
2025-12-12,DC-002,300.0,186.7,300,1.9,16.4
2025-12-13,DC-002,282.8,0.0,300,2.7,16.5
2025-12-14,DC-002,267.2,0.0,300,2.0,17.1
2025-12-15,DC-002,300.0,171.4,300,1.6,8.9
2025-12-16,DC-002,287.9,0.0,300,3.0,23.8
2025-12-17,DC-002,259.6,0.0,300,3.3,9.2
2025-12-18,DC-002,300.0,231.6,300,2.6,17.3
2025-12-19,DC-002,280.4,0.0,300,2.4,14.3
2025-12-20,DC-002,300.0,145.0,300,3.0,9.5
2025-12-21,DC-002,279.0,0.0,300,1.6,13.3
2025-12-22,DC-002,262.4,0.0,300,1.7,15.8
2025-12-23,DC-002,246.3,0.0,300,3.4,15.3
2025-12-24,DC-002,300.0,190.8,300,1.6,19.4
2025-12-25,DC-002,300.0,174.7,300,3.3,20.8
2025-12-26,DC-002,268.5,0.0,300,2.9,8.5
2025-12-27,DC-002,246.5,0.0,300,2.1,11.2
2025-12-28,DC-002,226.1,0.0,300,1.9,11.1
2025-12-29,DC-002,203.2,0.0,300,3.2,8.9
2025-12-30,DC-002,300.0,226.9,300,3.5,25.2
2025-12-31,DC-002,300.0,167.6,300,1.6,15.8
2026-01-01,DC-002,300.0,173.6,300,2.3,19.3
2026-01-02,DC-002,300.0,161.2,300,2.8,22.3
2026-01-03,DC-002,280.5,0.0,300,2.8,14.4
2026-01-04,DC-002,260.5,0.0,300,3.3,13.0
2026-01-05,DC-002,243.9,0.0,300,2.3,14.7
2026-01-06,DC-002,214.0,0.0,300,2.0,7.1
2026-01-07,DC-002,196.3,0.0,300,2.5,11.1
