date,store_id,blackout_hours,generator_hours,grid_hours,diesel_consumed_liters,diesel_cost_mmk,grid_cost_mmk,solar_kwh,total_energy_cost_mmk,operating_mode_actual,operating_mode_planned,submitted_by,submitted_at
2025-11-21,PM-002,10.2,8.0,5.8,7.0,21651.0,580.0,90.8,22231.0,FULL,FULL,Daw Su,2025-11-21 19:23:00
2025-11-22,PM-002,6.1,5.4,9.9,3.9,11957.0,990.0,97.7,12947.0,FULL,FULL,Ko Zaw,2025-11-22 18:33:00
2025-11-23,PM-002,4.8,4.3,11.2,3.7,10778.0,1120.0,66.7,11898.0,SELECTIVE,SELECTIVE,Ma Thida,2025-11-23 20:39:00
2025-11-24,PM-002,10.7,9.3,5.3,8.6,25310.0,530.0,61.5,25840.0,FULL,FULL,U Kyaw,2025-11-24 20:49:00
2025-11-25,PM-002,9.9,7.7,6.1,7.7,22576.0,610.0,109.3,23186.0,FULL,FULL,U Kyaw,2025-11-25 18:30:00
2025-11-26,PM-002,10.0,9.0,6.0,8.3,23132.0,600.0,103.0,23732.0,FULL,FULL,Ma Thida,2025-11-26 20:07:00
2025-11-27,PM-002,9.1,8.2,6.9,6.1,17245.0,690.0,110.5,17935.0,SELECTIVE,SELECTIVE,U Kyaw,2025-11-27 20:28:00
2025-11-28,PM-002,9.0,8.9,7.0,9.1,26172.0,700.0,79.3,26872.0,FULL,FULL,Ma Thida,2025-11-28 21:48:00
2025-11-29,PM-002,5.7,4.7,10.3,4.8,14045.0,1030.0,92.7,15075.0,SELECTIVE,SELECTIVE,U Kyaw,2025-11-29 18:18:00
2025-11-30,PM-002,6.4,5.1,9.6,5.3,14882.0,960.0,133.9,15842.0,FULL,FULL,Daw Su,2025-11-30 20:44:00
2025-12-01,PM-002,9.9,8.8,6.1,7.7,21799.0,610.0,140.6,22409.0,FULL,FULL,Ko Zaw,2025-12-01 20:58:00
2025-12-02,PM-002,8.7,6.4,7.3,5.5,15158.0,730.0,110.7,15888.0,FULL,FULL,Ma Thida,2025-12-02 20:47:00
2025-12-03,PM-002,8.0,7.6,8.0,7.5,20618.0,800.0,51.6,21418.0,FULL,FULL,Daw Su,2025-12-03 21:31:00
2025-12-04,PM-002,8.0,6.2,8.0,6.0,17460.0,800.0,82.2,18260.0,FULL,FULL,Ma Thida,2025-12-04 19:43:00
2025-12-05,PM-002,11.1,10.6,4.9,10.3,30437.0,490.0,73.6,30927.0,FULL,FULL,Daw Su,2025-12-05 20:39:00
2025-12-06,PM-002,4.3,4.0,11.7,3.3,9379.0,1170.0,155.6,10549.0,FULL,FULL,U Kyaw,2025-12-06 20:44:00
2025-12-07,PM-002,3.1,2.3,12.9,1.8,5274.0,1290.0,91.7,6564.0,FULL,FULL,U Kyaw,2025-12-07 19:02:00
2025-12-08,PM-002,9.8,7.9,6.2,9.0,25929.0,620.0,123.7,26549.0,REDUCED,REDUCED,Ma Thida,2025-12-08 21:29:00
2025-12-09,PM-002,7.7,7.6,8.3,6.3,17659.0,830.0,152.1,18489.0,FULL,FULL,Ko Zaw,2025-12-09 19:37:00
2025-12-10,PM-002,8.9,8.3,7.1,8.1,23385.0,710.0,105.5,24095.0,FULL,FULL,U Kyaw,2025-12-10 20:09:00
2025-12-11,PM-002,8.4,6.4,7.6,6.0,17910.0,760.0,105.4,18670.0,FULL,FULL,Daw Su,2025-12-11 18:20:00
2025-12-12,PM-002,9.6,7.0,6.4,5.2,14893.0,640.0,114.0,15533.0,SELECTIVE,SELECTIVE,U Aung Ko,2025-12-12 20:25:00
2025-12-13,PM-002,3.4,2.6,12.6,2.4,7193.0,1260.0,83.6,8453.0,FULL,FULL,Daw Su,2025-12-13 18:49:00
2025-12-14,PM-002,6.3,6.0,9.7,5.5,14668.0,970.0,64.2,15638.0,FULL,FULL,U Aung Ko,2025-12-14 18:57:00
2025-12-15,PM-002,6.0,4.8,10.0,4.8,14150.0,1000.0,86.7,15150.0,FULL,FULL,Daw Su,2025-12-15 20:28:00
2025-12-16,PM-002,8.1,7.2,7.9,5.2,15059.0,790.0,73.4,15849.0,FULL,FULL,U Aung Ko,2025-12-16 20:24:00
2025-12-17,PM-002,6.7,6.0,9.3,5.2,14929.0,930.0,93.8,15859.0,FULL,FULL,U Aung Ko,2025-12-17 19:27:00
2025-12-18,PM-002,10.9,9.6,5.1,9.0,26181.0,510.0,84.2,26691.0,FULL,FULL,Daw Su,2025-12-18 20:00:00
2025-12-19,PM-002,7.6,5.9,8.4,6.1,16775.0,840.0,93.8,17615.0,FULL,FULL,U Kyaw,2025-12-19 19:24:00
2025-12-20,PM-002,6.8,4.8,9.2,3.8,11016.0,920.0,121.4,11936.0,FULL,FULL,Ko Zaw,2025-12-20 21:42:00
2025-12-21,PM-002,5.0,4.4,11.0,4.9,14470.0,1100.0,123.9,15570.0,FULL,FULL,Daw Su,2025-12-21 20:44:00
2025-12-22,PM-002,6.8,5.1,9.2,5.1,15560.0,920.0,145.1,16480.0,FULL,FULL,Ko Zaw,2025-12-22 19:23:00
2025-12-23,PM-002,8.7,7.2,7.3,6.6,19140.0,730.0,111.4,19870.0,FULL,FULL,U Kyaw,2025-12-23 20:33:00
2025-12-24,PM-002,9.8,9.1,6.2,6.8,19618.0,620.0,114.3,20238.0,FULL,FULL,Daw Su,2025-12-24 20:06:00
2025-12-25,PM-002,9.1,8.9,6.9,9.8,28606.0,690.0,77.8,29296.0,FULL,FULL,U Aung Ko,2025-12-25 21:33:00
2025-12-26,PM-002,9.0,8.6,7.0,7.3,22199.0,700.0,84.0,22899.0,FULL,FULL,Ko Zaw,2025-12-26 18:00:00
2025-12-27,PM-002,4.1,2.9,11.9,2.3,6907.0,1190.0,126.9,8097.0,FULL,FULL,Ko Zaw,2025-12-27 19:01:00
2025-12-28,PM-002,6.9,5.9,9.1,5.5,16192.0,910.0,73.1,17102.0,REDUCED,REDUCED,Ma Thida,2025-12-28 19:01:00
2025-12-29,PM-002,7.4,5.3,8.6,4.8,14573.0,860.0,99.0,15433.0,FULL,FULL,Ma Thida,2025-12-29 20:08:00
2025-12-30,PM-002,8.2,8.1,7.8,9.2,27710.0,780.0,99.6,28490.0,SELECTIVE,SELECTIVE,Ma Thida,2025-12-30 21:10:00
2025-12-31,PM-002,8.6,7.0,7.4,6.8,21019.0,740.0,113.6,21759.0,SELECTIVE,SELECTIVE,Ma Thida,2025-12-31 18:55:00
2026-01-01,PM-002,6.9,6.1,9.1,4.9,14538.0,910.0,90.9,15448.0,FULL,FULL,Daw Su,2026-01-01 20:48:00
2026-01-02,PM-002,9.2,8.4,6.8,6.1,18337.0,680.0,127.9,19017.0,FULL,FULL,Ko Zaw,2026-01-02 18:20:00
2026-01-03,PM-002,8.5,6.3,7.5,6.6,19866.0,750.0,140.2,20616.0,REDUCED,REDUCED,Ma Thida,2026-01-03 19:26:00
2026-01-04,PM-002,6.7,5.2,9.3,5.2,15252.0,930.0,91.1,16182.0,FULL,FULL,Daw Su,2026-01-04 19:20:00
2026-01-05,PM-002,7.4,6.4,8.6,4.9,15102.0,860.0,115.2,15962.0,REDUCED,REDUCED,Ma Thida,2026-01-05 20:50:00
2026-01-06,PM-002,8.0,6.5,8.0,7.1,21925.0,800.0,110.5,22725.0,FULL,FULL,Ma Thida,2026-01-06 19:19:00
2026-01-07,PM-002,8.0,7.1,8.0,6.8,20917.0,800.0,148.1,21717.0,FULL,FULL,U Aung Ko,2026-01-07 19:25:00
2026-01-08,PM-002,10.1,7.8,5.9,7.2,22061.0,590.0,80.7,22651.0,FULL,FULL,U Aung Ko,2026-01-08 20:21:00
2026-01-09,PM-002,9.8,8.0,6.2,7.8,23221.0,620.0,122.7,23841.0,FULL,FULL,Ma Thida,2026-01-09 20:35:00
2026-01-10,PM-002,5.3,5.0,10.7,4.4,13482.0,1070.0,89.5,14552.0,SELECTIVE,SELECTIVE,Ko Zaw,2026-01-10 20:11:00
2026-01-11,PM-002,5.1,3.8,10.9,3.8,13323.0,1090.0,107.3,14413.0,FULL,FULL,Ma Thida,2026-01-11 18:54:00
2026-01-12,PM-002,7.8,5.7,8.2,5.4,18770.0,820.0,105.7,19590.0,FULL,FULL,Ko Zaw,2026-01-12 18:44:00
2026-01-13,PM-002,9.5,9.2,6.5,10.2,36047.0,650.0,112.0,36697.0,FULL,FULL,Ma Thida,2026-01-13 21:33:00
2026-01-14,PM-002,9.8,9.1,6.2,6.6,23661.0,620.0,123.7,24281.0,FULL,FULL,U Kyaw,2026-01-14 18:14:00
2026-01-15,PM-002,7.6,6.6,8.4,5.1,18360.0,840.0,102.2,19200.0,FULL,FULL,Daw Su,2026-01-15 19:43:00
2026-01-16,PM-002,6.1,4.6,9.9,4.1,14662.0,990.0,87.9,15652.0,SELECTIVE,SELECTIVE,Ma Thida,2026-01-16 20:26:00
2026-01-17,PM-002,5.7,5.0,10.3,3.8,13631.0,1030.0,105.0,14661.0,FULL,FULL,Ko Zaw,2026-01-17 18:55:00
2026-01-18,PM-002,5.6,5.1,10.4,4.0,14260.0,1040.0,78.5,15300.0,FULL,FULL,Ko Zaw,2026-01-18 19:29:00
2026-01-19,PM-002,9.6,9.5,6.4,9.5,32490.0,640.0,77.4,33130.0,FULL,FULL,Ma Thida,2026-01-19 21:11:00
2026-01-20,PM-002,9.2,6.6,6.8,6.2,19505.0,680.0,82.1,20185.0,FULL,FULL,Daw Su,2026-01-20 19:20:00
2026-01-21,PM-002,10.7,9.2,5.3,8.4,26502.0,530.0,87.1,27032.0,SELECTIVE,SELECTIVE,U Aung Ko,2026-01-21 18:57:00
2026-01-22,PM-002,7.0,6.7,9.0,5.3,17750.0,900.0,124.0,18650.0,FULL,FULL,Ko Zaw,2026-01-22 20:09:00
2026-01-23,PM-002,8.3,5.9,7.7,4.8,15062.0,770.0,75.5,15832.0,REDUCED,REDUCED,U Kyaw,2026-01-23 20:59:00
2026-01-24,PM-002,6.4,5.9,9.6,5.4,17167.0,960.0,92.1,18127.0,FULL,FULL,Ma Thida,2026-01-24 19:43:00
2026-01-25,PM-002,5.6,5.5,10.4,5.0,15760.0,1040.0,99.0,16800.0,FULL,FULL,U Aung Ko,2026-01-25 19:55:00
2026-01-26,PM-002,7.6,7.6,8.4,5.8,17760.0,840.0,71.9,18600.0,FULL,FULL,Ma Thida,2026-01-26 18:24:00
2026-01-27,PM-002,10.3,8.3,5.7,6.5,21099.0,570.0,81.9,21669.0,FULL,FULL,Ko Zaw,2026-01-27 20:27:00
2026-01-28,PM-002,9.0,8.2,7.0,9.0,28926.0,700.0,103.5,29626.0,FULL,FULL,Ma Thida,2026-01-28 18:53:00
2026-01-29,PM-002,11.2,9.0,4.8,6.8,21869.0,480.0,128.6,22349.0,REDUCED,REDUCED,U Aung Ko,2026-01-29 18:07:00
2026-01-30,PM-002,9.2,8.1,6.8,5.9,18160.0,680.0,78.7,18840.0,SELECTIVE,SELECTIVE,U Kyaw,2026-01-30 20:43:00
2026-01-31,PM-002,5.0,3.7,11.0,2.7,8805.0,1100.0,79.0,9905.0,FULL,FULL,U Aung Ko,2026-01-31 19:04:00
2026-02-01,PM-002,1.8,1.6,14.2,1.8,5461.0,1420.0,143.1,6881.0,FULL,FULL,U Kyaw,2026-02-01 20:35:00
2026-02-02,PM-002,8.8,7.9,7.2,8.3,26477.0,720.0,127.8,27197.0,SELECTIVE,SELECTIVE,U Aung Ko,2026-02-02 18:41:00
2026-02-03,PM-002,8.4,6.9,7.6,6.1,20222.0,760.0,88.8,20982.0,SELECTIVE,SELECTIVE,U Kyaw,2026-02-03 18:19:00
2026-02-04,PM-002,5.9,4.3,10.1,3.8,11617.0,1010.0,79.7,12627.0,FULL,FULL,U Kyaw,2026-02-04 18:11:00
2026-02-05,PM-002,8.4,8.2,7.6,8.8,27166.0,760.0,90.3,27926.0,SELECTIVE,SELECTIVE,Daw Su,2026-02-05 19:44:00
2026-02-06,PM-002,9.1,6.9,6.9,6.2,19443.0,690.0,109.3,20133.0,REDUCED,REDUCED,Daw Su,2026-02-06 20:35:00
2026-02-07,PM-002,4.5,3.3,11.5,3.6,11102.0,1150.0,88.3,12252.0,FULL,FULL,U Kyaw,2026-02-07 20:26:00
2026-02-08,PM-002,7.8,7.4,8.2,8.1,24268.0,820.0,123.1,25088.0,FULL,FULL,Ma Thida,2026-02-08 19:04:00
2026-02-09,PM-002,8.3,7.5,7.7,7.4,23095.0,770.0,88.0,23865.0,FULL,FULL,Ko Zaw,2026-02-09 20:50:00
2026-02-10,PM-002,9.0,7.5,7.0,7.0,21182.0,700.0,92.5,21882.0,REDUCED,REDUCED,Ma Thida,2026-02-10 19:54:00
2026-02-11,PM-002,9.3,6.9,6.7,6.8,21379.0,670.0,98.5,22049.0,FULL,FULL,Daw Su,2026-02-11 21:33:00
2026-02-12,PM-002,10.0,8.8,6.0,6.5,19682.0,600.0,100.2,20282.0,FULL,FULL,Ko Zaw,2026-02-12 20:44:00
2026-02-13,PM-002,10.2,9.8,5.8,8.9,28658.0,580.0,103.8,29238.0,FULL,FULL,Daw Su,2026-02-13 19:52:00
2026-02-14,PM-002,6.0,4.2,10.0,3.9,11813.0,1000.0,99.3,12813.0,FULL,FULL,Ma Thida,2026-02-14 19:58:00
2026-02-15,PM-002,5.8,5.7,10.2,5.7,17448.0,1020.0,68.0,18468.0,FULL,FULL,U Kyaw,2026-02-15 20:08:00
2026-02-16,PM-002,8.8,6.2,7.2,6.0,18882.0,720.0,93.4,19602.0,FULL,FULL,U Aung Ko,2026-02-16 21:10:00
2026-02-17,PM-002,5.3,4.6,10.7,4.0,12832.0,1070.0,68.5,13902.0,FULL,FULL,Daw Su,2026-02-17 18:42:00
2026-02-18,PM-002,8.8,7.9,7.2,8.0,26560.0,720.0,105.5,27280.0,FULL,FULL,U Aung Ko,2026-02-18 20:25:00
2026-02-19,PM-002,8.6,6.2,7.4,4.5,15309.0,740.0,60.5,16049.0,FULL,FULL,Daw Su,2026-02-19 19:42:00
2026-02-20,PM-002,8.6,7.3,7.4,5.3,16774.0,740.0,115.6,17514.0,FULL,FULL,Daw Su,2026-02-20 21:16:00
2026-02-21,PM-002,7.3,7.0,8.7,6.8,22474.0,870.0,96.7,23344.0,FULL,FULL,Ma Thida,2026-02-21 19:16:00
2026-02-22,PM-002,5.4,5.4,10.6,6.1,20179.0,1060.0,109.7,21239.0,SELECTIVE,SELECTIVE,Ma Thida,2026-02-22 19:28:00
2026-02-23,PM-002,9.2,8.6,6.8,9.6,32122.0,680.0,89.9,32802.0,FULL,FULL,U Aung Ko,2026-02-23 19:44:00
2026-02-24,PM-002,7.4,7.3,8.6,6.6,21001.0,860.0,95.8,21861.0,REDUCED,REDUCED,Ko Zaw,2026-02-24 21:36:00
2026-02-25,PM-002,10.1,9.7,5.9,7.4,21793.0,590.0,92.0,22383.0,FULL,FULL,Daw Su,2026-02-25 18:14:00
2026-02-26,PM-002,10.2,7.8,5.8,6.5,20085.0,580.0,73.5,20665.0,FULL,FULL,U Kyaw,2026-02-26 18:08:00
2026-02-27,PM-002,10.8,10.3,5.2,7.9,24261.0,520.0,101.8,24781.0,SELECTIVE,SELECTIVE,Daw Su,2026-02-27 18:08:00
2026-02-28,PM-002,3.0,2.4,13.0,2.4,7358.0,1300.0,54.2,8658.0,FULL,FULL,Ma Thida,2026-02-28 19:18:00
2026-03-01,PM-002,6.8,6.2,9.2,4.6,14136.0,920.0,178.9,15056.0,FULL,FULL,Daw Su,2026-03-01 19:50:00
2026-03-02,PM-002,12.0,11.0,4.0,10.5,31395.0,400.0,143.6,31795.0,FULL,FULL,U Kyaw,2026-03-02 19:45:00
2026-03-03,PM-002,10.6,9.8,5.4,10.5,32172.0,540.0,101.0,32712.0,FULL,FULL,Ko Zaw,2026-03-03 19:41:00
2026-03-04,PM-002,12.0,11.6,4.0,11.8,36214.0,400.0,160.9,36614.0,REDUCED,REDUCED,Daw Su,2026-03-04 19:48:00
2026-03-05,PM-002,12.0,10.1,4.0,10.4,31096.0,400.0,90.3,31496.0,REDUCED,REDUCED,Daw Su,2026-03-05 20:24:00
2026-03-06,PM-002,12.0,10.5,4.0,9.3,29741.0,400.0,141.1,30141.0,FULL,FULL,Daw Su,2026-03-06 20:33:00
2026-03-07,PM-002,7.4,7.3,8.6,7.2,22241.0,860.0,77.2,23101.0,FULL,FULL,Ma Thida,2026-03-07 20:21:00
2026-03-08,PM-002,7.1,5.3,8.9,4.1,12128.0,890.0,129.9,13018.0,FULL,FULL,U Aung Ko,2026-03-08 20:59:00
2026-03-09,PM-002,12.0,8.8,4.0,9.7,30157.0,400.0,175.4,30557.0,FULL,FULL,Daw Su,2026-03-09 20:23:00
2026-03-10,PM-002,12.0,8.8,4.0,7.2,21470.0,400.0,112.2,21870.0,REDUCED,REDUCED,Ma Thida,2026-03-10 20:09:00
2026-03-11,PM-002,11.7,9.1,4.3,7.4,23140.0,430.0,121.9,23570.0,FULL,FULL,U Aung Ko,2026-03-11 18:44:00
2026-03-12,PM-002,11.3,8.0,4.7,6.6,20869.0,470.0,105.5,21339.0,FULL,FULL,Daw Su,2026-03-12 20:04:00
2026-03-13,PM-002,12.0,11.0,4.0,8.4,25267.0,400.0,73.9,25667.0,FULL,FULL,Daw Su,2026-03-13 20:38:00
2026-03-14,PM-002,1.7,1.4,14.3,1.2,3788.0,1430.0,162.1,5218.0,FULL,FULL,U Kyaw,2026-03-14 21:09:00
2026-03-15,PM-002,6.3,5.6,9.7,6.0,18714.0,970.0,120.5,19684.0,FULL,FULL,U Kyaw,2026-03-15 20:39:00
2026-03-16,PM-002,12.0,9.2,4.0,8.2,25896.0,400.0,146.3,26296.0,FULL,FULL,U Kyaw,2026-03-16 19:10:00
2026-03-17,PM-002,12.0,9.9,4.0,8.6,27950.0,400.0,97.6,28350.0,FULL,FULL,U Aung Ko,2026-03-17 18:35:00
2026-03-18,PM-002,10.2,9.2,5.8,7.0,21602.0,580.0,93.5,22182.0,SELECTIVE,SELECTIVE,Ma Thida,2026-03-18 21:26:00
2026-03-19,PM-002,11.4,10.7,4.6,11.2,34194.0,460.0,86.8,34654.0,FULL,FULL,Ma Thida,2026-03-19 19:58:00
2026-03-20,PM-002,12.0,12.0,4.0,11.6,35380.0,400.0,173.6,35780.0,FULL,FULL,U Aung Ko,2026-03-20 18:03:00
2026-03-21,PM-002,6.4,4.5,9.6,3.5,10724.0,960.0,80.9,11684.0,FULL,FULL,Ko Zaw,2026-03-21 19:17:00
2026-03-22,PM-002,7.5,6.9,8.5,6.9,21604.0,850.0,144.2,22454.0,FULL,FULL,U Aung Ko,2026-03-22 18:58:00
2026-03-23,PM-002,12.0,9.7,4.0,10.8,34268.0,400.0,100.2,34668.0,REDUCED,REDUCED,Ko Zaw,2026-03-23 19:02:00
2026-03-24,PM-002,12.0,9.4,4.0,6.8,21604.0,400.0,169.2,22004.0,FULL,FULL,Ko Zaw,2026-03-24 19:23:00
2026-03-25,PM-002,11.0,10.3,5.0,9.3,30039.0,500.0,121.9,30539.0,FULL,FULL,Ma Thida,2026-03-25 19:30:00
2026-03-26,PM-002,10.6,7.5,5.4,7.6,24115.0,540.0,140.4,24655.0,FULL,FULL,U Aung Ko,2026-03-26 19:27:00
2026-03-27,PM-002,9.8,8.6,6.2,8.8,29022.0,620.0,82.1,29642.0,FULL,FULL,Ma Thida,2026-03-27 19:32:00
2026-03-28,PM-002,7.8,7.6,8.2,5.6,17752.0,820.0,174.5,18572.0,FULL,FULL,Ma Thida,2026-03-28 20:39:00
2026-03-29,PM-002,8.1,6.6,7.9,6.9,23584.0,790.0,103.9,24374.0,FULL,FULL,U Kyaw,2026-03-29 20:38:00
2025-10-01,PM-003,4.9,4.0,11.1,3.4,9656.0,971.0,0.0,10627.0,FULL,FULL,U Kyaw,2025-10-01 20:59:00
2025-10-02,PM-003,5.3,5.2,10.7,4.0,11192.0,936.0,0.0,12128.0,FULL,FULL,Ko Zaw,2025-10-02 20:44:00
2025-10-03,PM-003,5.2,3.9,10.8,2.9,8323.0,945.0,0.0,9268.0,FULL,FULL,U Aung Ko,2025-10-03 19:40:00
2025-10-04,PM-003,1.3,1.1,14.7,0.9,2654.0,1286.0,0.0,3940.0,FULL,FULL,U Aung Ko,2025-10-04 21:59:00
2025-10-05,PM-003,2.4,2.2,13.6,1.9,5354.0,1190.0,0.0,6544.0,FULL,FULL,U Kyaw,2025-10-05 19:59:00
2025-10-06,PM-003,5.0,4.0,11.0,3.6,10177.0,962.0,0.0,11139.0,FULL,FULL,Ma Thida,2025-10-06 20:32:00
2025-10-07,PM-003,4.7,4.1,11.3,3.6,10732.0,989.0,0.0,11721.0,REDUCED,REDUCED,U Aung Ko,2025-10-07 20:35:00
2025-10-08,PM-003,8.7,7.7,7.3,7.5,21930.0,639.0,0.0,22569.0,FULL,FULL,U Kyaw,2025-10-08 18:20:00
2025-10-09,PM-003,6.6,6.1,9.4,5.4,15304.0,822.0,0.0,16126.0,FULL,FULL,U Kyaw,2025-10-09 18:04:00
2025-10-10,PM-003,5.5,4.6,10.5,4.0,11692.0,919.0,0.0,12611.0,FULL,FULL,Ma Thida,2025-10-10 19:09:00
2025-10-11,PM-003,2.2,1.9,13.8,1.7,4845.0,1208.0,0.0,6053.0,FULL,FULL,U Aung Ko,2025-10-11 19:35:00
2025-10-12,PM-003,4.2,4.0,11.8,3.5,10000.0,1032.0,0.0,11032.0,FULL,FULL,Ko Zaw,2025-10-12 20:03:00
2025-10-13,PM-003,5.9,4.7,10.1,4.4,12852.0,884.0,0.0,13736.0,FULL,FULL,Daw Su,2025-10-13 20:11:00
2025-10-14,PM-003,3.5,3.0,12.5,2.8,7714.0,1094.0,0.0,8808.0,FULL,FULL,U Kyaw,2025-10-14 20:34:00
2025-10-15,PM-003,7.3,7.2,8.7,6.0,16656.0,761.0,0.0,17417.0,FULL,FULL,Ko Zaw,2025-10-15 20:22:00
2025-10-16,PM-003,5.2,5.0,10.8,4.7,13512.0,945.0,0.0,14457.0,FULL,FULL,Ma Thida,2025-10-16 20:42:00
2025-10-17,PM-003,5.0,4.7,11.0,4.6,13087.0,962.0,0.0,14049.0,FULL,FULL,Ma Thida,2025-10-17 20:50:00
2025-10-18,PM-003,3.2,2.8,12.8,2.1,6208.0,1120.0,0.0,7328.0,FULL,FULL,Ko Zaw,2025-10-18 20:08:00
2025-10-19,PM-003,3.7,3.5,12.3,3.1,8875.0,1076.0,0.0,9951.0,FULL,FULL,Daw Su,2025-10-19 20:00:00
2025-10-20,PM-003,6.2,6.0,9.8,5.8,16397.0,858.0,0.0,17255.0,SELECTIVE,SELECTIVE,Daw Su,2025-10-20 19:04:00
2025-10-21,PM-003,6.3,5.6,9.7,4.8,14693.0,849.0,0.0,15542.0,SELECTIVE,SELECTIVE,Daw Su,2025-10-21 18:24:00
2025-10-22,PM-003,7.6,5.8,8.4,4.7,13762.0,735.0,0.0,14497.0,FULL,FULL,U Aung Ko,2025-10-22 19:43:00
2025-10-23,PM-003,4.7,3.5,11.3,3.2,9456.0,989.0,0.0,10445.0,FULL,FULL,U Kyaw,2025-10-23 18:24:00
2025-10-24,PM-003,7.5,6.4,8.5,5.7,16171.0,744.0,0.0,16915.0,FULL,FULL,Ko Zaw,2025-10-24 20:14:00
2025-10-25,PM-003,3.9,3.6,12.1,2.5,7272.0,1059.0,0.0,8331.0,FULL,FULL,U Aung Ko,2025-10-25 19:53:00
2025-10-26,PM-003,5.5,5.3,10.5,3.9,11556.0,919.0,0.0,12475.0,FULL,FULL,Daw Su,2025-10-26 19:44:00
2025-10-27,PM-003,4.6,3.4,11.4,2.7,7730.0,998.0,0.0,8728.0,FULL,FULL,U Kyaw,2025-10-27 18:53:00
2025-10-28,PM-003,5.1,3.6,10.9,2.6,7761.0,954.0,0.0,8715.0,FULL,FULL,U Kyaw,2025-10-28 21:08:00
2025-10-29,PM-003,6.3,6.2,9.7,5.0,14535.0,849.0,0.0,15384.0,FULL,FULL,Daw Su,2025-10-29 21:04:00
2025-10-30,PM-003,5.1,4.6,10.9,3.6,10552.0,954.0,0.0,11506.0,REDUCED,REDUCED,U Aung Ko,2025-10-30 19:57:00
2025-10-31,PM-003,9.1,7.4,6.9,7.2,20916.0,604.0,0.0,21520.0,FULL,FULL,Daw Su,2025-10-31 18:25:00
2025-11-01,PM-003,3.6,3.3,12.4,2.2,6820.0,1085.0,0.0,7905.0,FULL,FULL,Ma Thida,2025-11-01 20:01:00
2025-11-02,PM-003,1.6,1.2,14.4,0.9,2653.0,1260.0,0.0,3913.0,FULL,FULL,Ko Zaw,2025-11-02 20:02:00
2025-11-03,PM-003,6.2,5.1,9.8,3.9,11166.0,858.0,0.0,12024.0,SELECTIVE,SELECTIVE,Daw Su,2025-11-03 19:47:00
2025-11-04,PM-003,6.8,6.7,9.2,5.2,15652.0,805.0,0.0,16457.0,REDUCED,REDUCED,Ma Thida,2025-11-04 20:11:00
2025-11-05,PM-003,3.5,2.8,12.5,2.0,5688.0,1094.0,0.0,6782.0,FULL,FULL,Ko Zaw,2025-11-05 19:18:00
2025-11-06,PM-003,7.5,6.3,8.5,6.0,17730.0,744.0,0.0,18474.0,FULL,FULL,Daw Su,2025-11-06 20:31:00
2025-11-07,PM-003,7.7,7.6,8.3,5.5,15279.0,726.0,0.0,16005.0,FULL,FULL,Daw Su,2025-11-07 19:42:00
2025-11-08,PM-003,2.8,2.5,13.2,2.5,7060.0,1155.0,0.0,8215.0,FULL,FULL,U Kyaw,2025-11-08 20:55:00
2025-11-09,PM-003,2.4,1.7,13.6,1.5,4792.0,1190.0,0.0,5982.0,FULL,FULL,U Aung Ko,2025-11-09 18:10:00
2025-11-10,PM-003,6.7,5.8,9.3,5.7,18434.0,814.0,0.0,19248.0,FULL,FULL,U Kyaw,2025-11-10 21:44:00
2025-11-11,PM-003,6.8,5.2,9.2,3.7,11781.0,805.0,0.0,12586.0,FULL,FULL,U Aung Ko,2025-11-11 18:46:00
2025-11-12,PM-003,5.8,5.1,10.2,5.0,15780.0,892.0,0.0,16672.0,FULL,FULL,Daw Su,2025-11-12 21:05:00
2025-11-13,PM-003,4.1,3.4,11.9,3.1,9725.0,1041.0,0.0,10766.0,FULL,FULL,Daw Su,2025-11-13 20:36:00
2025-11-14,PM-003,3.9,3.3,12.1,2.9,8810.0,1059.0,0.0,9869.0,FULL,FULL,Daw Su,2025-11-14 19:01:00
2025-11-15,PM-003,3.8,2.7,12.2,2.6,8044.0,1068.0,0.0,9112.0,FULL,FULL,Daw Su,2025-11-15 18:17:00
2025-11-16,PM-003,5.1,4.1,10.9,2.6,8086.0,954.0,0.0,9040.0,FULL,FULL,U Kyaw,2025-11-16 20:24:00
2025-11-17,PM-003,8.7,8.2,7.3,7.7,24840.0,639.0,0.0,25479.0,FULL,FULL,Ko Zaw,2025-11-17 19:23:00
2025-11-18,PM-003,6.5,5.4,9.5,5.3,16774.0,831.0,0.0,17605.0,FULL,FULL,Ko Zaw,2025-11-18 19:51:00
2025-11-19,PM-003,6.6,5.1,9.4,3.2,9574.0,822.0,0.0,10396.0,FULL,FULL,Daw Su,2025-11-19 19:41:00
2025-11-20,PM-003,4.1,3.9,11.9,2.7,8516.0,1041.0,0.0,9557.0,FULL,FULL,U Aung Ko,2025-11-20 20:23:00
2025-11-21,PM-003,4.5,3.3,11.5,2.3,7114.0,1006.0,0.0,8120.0,FULL,FULL,U Aung Ko,2025-11-21 19:49:00
2025-11-22,PM-003,5.3,3.9,10.7,3.5,10731.0,936.0,0.0,11667.0,FULL,FULL,U Aung Ko,2025-11-22 19:45:00
2025-11-23,PM-003,3.4,2.7,12.6,2.2,6409.0,1102.0,0.0,7511.0,FULL,FULL,Daw Su,2025-11-23 18:44:00
2025-11-24,PM-003,5.5,4.0,10.5,3.7,10889.0,919.0,0.0,11808.0,FULL,FULL,Ma Thida,2025-11-24 21:30:00
